Project ID,Category,Quantity,Cost price,Sales price
PR210029,WAR-SUBS,1.0,212.66,159.5
PR210029,WAR-HOTEL,1.0,116.5,87.38
PR210094,INST-MILEAGE,1838.0,0.36,0.0
PR210094,INST-SUBS,1.0,1104.95,0.0
PR210094,INST-HOTEL,1.0,979.0,0.0
PR210090,WAR-TOLL,1.0,43.5,32.63
PR210090,WAR-MILEAGE,1083.0,0.36,0.27
PR210090,WAR-SUBS,1.0,342.05,256.53
PR210090,WAR-HOTEL,1.0,297.0,222.75
PR210095,PAIDSER-CARHIRE,1.0,341.99,341.99
PR210095,PAIDSER-TOLL,1.0,87.2,87.2
PR210095,PAIDSER-OTH,1.0,301.57,301.57
PR210095,PAIDSER-SUBS,3.0,109.73,175.0
PR210095,PAIDSER-HOTEL,1.0,149.66,0.0
PR210059,PAIDSER-MILEAGE,314.0,0.36,0.65
PR210059,PAIDSER-ALLOW,1.0,30.22,175.0
PR210096,INST-TOLL,1.0,19.72,0.0
PR210096,INST-MILEAGE,249.0,0.36,0.0
PR210096,INST-ALLOW,1.0,140.41,0.0
PR210096,INST-HOTEL,1.0,178.18,0.0
PR210094,WAR-MILEAGE,1649.0,0.36,0.27
PR210094,WAR-SUBS,1.0,322.42,241.82
PR210094,WAR-HOTEL,1.0,276.0,207.0
PR210091,WAR-MILEAGE,296.0,0.36,0.27
PR210091,WAR-SUBS,1.0,36.4,27.3
PR210091,WAR-HOTEL,1.0,76.25,57.19
PR210053,PAIDSER-MILEAGE,322.0,0.36,0.65
PR210053,PAIDSER-ALLOW,1.0,175.0,0.0
PR210048,PAIDSER-ALLOW,-8.0,70.19,175.0
PR210048,PAIDSER-MILEAGE,-1208.0,0.36,0.65
PR210048,PAIDSER-HOTEL,-1.0,673.81,0.0
PR210048,PAIDSER-ALLOW,8.0,70.19,175.0
PR210048,PAIDSER-MILEAGE,1208.0,0.36,0.65
PR210048,PAIDSER-HOTEL,1.0,673.81,0.0
PR200126,PAIDSER-MILEAGE,1080.0,0.36,0.65
PR200126,PAIDSER-OTH,1.0,129.0,129.0
PR200126,PAIDSER-SUBS,3.0,79.87,175.0
PR200126,PAIDSER-HOTEL,1.0,148.0,0.0
PR210098,WAR-MILEAGE,1622.0,0.36,0.27
PR210098,WAR-SUBS,1.0,423.36,317.52
PR210098,WAR-HOTEL,1.0,252.8,189.6
PR210053,PAIDSER-MILEAGE,322.0,0.36,0.65
PR210053,PAIDSER-ALLOW,1.0,0.01,175.0
PR210087,INST-TOLL,1.0,12.5,0.0
PR210087,INST-MILEAGE,1085.0,0.36,0.0
PR210087,INST-SUBS,1.0,427.28,0.0
PR210087,INST-HOTEL,1.0,264.0,0.0
PR210098,WAR-MILEAGE,1671.0,0.36,0.27
PR210098,WAR-OTH,1.0,49.0,36.75
PR210098,WAR-SUBS,1.0,456.19,342.14
PR210098,WAR-HOTEL,1.0,252.8,189.6
PR210101,WAR-OTH,1.0,61.01,45.76
PR210101,WAR-SUBS,1.0,210.63,157.97
PR210101,WAR-HOTEL,1.0,241.2,180.9
PR210101,WAR-FLIGHT,1.0,275.56,206.67
PR210101,WAR-CARHIRE,1.0,427.29,320.47
PR210102,PAIDSER-TOLL,1.0,131.79,131.79
PR210102,PAIDSER-MILEAGE,233.0,0.36,0.65
PR210102,PAIDSER-OTH,1.0,239.77,239.77
PR210102,PAIDSER-ALLOW,5.0,60.15,175.0
PR210102,PAIDSER-HOTEL,1.0,383.11,383.11
PR210102,PAIDSER-FLIGHT,1.0,540.02,540.02
PR210091,WAR-MILEAGE,380.0,0.36,0.27
PR210091,WAR-SUBS,1.0,20.0,15.0
PR210072,WAR-MILEAGE,106.0,0.36,0.27
PR210072,WAR-SUBS,1.0,80.98,60.73
PR200068,PAIDSER-MILEAGE,940.0,0.36,0.65
PR200068,PAIDSER-SUBS,5.0,1.0,175.0
PR210053,PAIDSER-MILEAGE,-322.0,0.36,0.65
PR210053,PAIDSER-ALLOW,-1.0,175.0,0.0
PR200059,PAIDSER-OTH,-1.0,166.45,166.45
PR210103,INST-TOLL,1.0,19.72,0.0
PR210103,INST-MILEAGE,249.0,0.36,0.0
PR210103,INST-ALLOW,1.0,140.41,0.0
PR210103,INST-HOTEL,1.0,178.18,0.0
PR190081,PAIDSER-MILEAGE,1354.0,0.36,0.65
PR190081,PAIDSER-OTH,1.0,73.95,73.95
PR190081,PAIDSER-SUBS,1.0,84.08,175.0
PR190081,PAIDSER-HOTEL,1.0,288.0,0.0
PR210087,INST-TOLL,1.0,345.0,0.0
PR210087,INST-MILEAGE,1625.0,0.36,0.0
PR210087,INST-OTH,1.0,514.19,0.0
PR210087,INST-ALLOW,1.0,352.03,0.0
PR210087,INST-HOTEL,1.0,382.09,0.0
PR210048,PAIDSER-MILEAGE,579.0,0.36,0.0
PR210048,PAIDSER-ALLOW,2.0,58.66,0.0
PR210048,PAIDSER-HOTEL,1.0,68.39,0.0
PR200130,MAIN-TOLL,1.0,4.95,0.0
PR200130,MAIN-MILEAGE,660.0,0.36,0.0
PR200130,MAIN-SUBS,1.0,402.12,0.0
PR210029,WAR-MILEAGE,768.0,0.36,0.27
PR210029,WAR-SUBS,1.0,304.42,228.32
PR210029,WAR-HOTEL,1.0,198.0,148.5
PR200209,PAIDSER-MILEAGE,770.0,0.36,0.65
PR200209,PAIDSER-SUBS,5.0,0.01,175.0
QTE-000025,PAIDSER-MILEAGE,1424.0,0.36,0.65
QTE-000025,PAIDSER-OTH,1.0,99.95,99.95
QTE-000025,PAIDSER-SUBS,5.0,94.47,175.0
QTE-000025,PAIDSER-HOTEL,1.0,202.5,0.0
PR210087,INST-MILEAGE,185.0,0.36,0.0
PR210087,INST-ALLOW,1.0,11.7,0.0
PR210098,WAR-CARHIRE,1.0,348.77,261.58
PR210098,WAR-TOLL,1.0,30.3,22.73
PR210098,WAR-MILEAGE,80.0,0.36,0.27
PR210098,WAR-OTH,1.0,138.03,103.52
PR210098,WAR-SUBS,1.0,391.02,293.27
PR210098,WAR-HOTEL,1.0,380.0,285.0
PR200130,MAIN-OTH,1.0,99.0,0.0
PR200130,MAIN-SUBS,1.0,591.63,0.0
PR200130,MAIN-HOTEL,1.0,353.76,0.0
PR200048,PAIDSER-MILEAGE,416.0,0.36,0.65
PR200048,PAIDSER-SUBS,2.0,96.53,175.0
PR200048,PAIDSER-HOTEL,1.0,147.0,0.0
PR200047,PAIDSER-MILEAGE,262.0,0.36,0.65
PR200047,PAIDSER-SUBS,2.0,64.68,175.0
PR200047,PAIDSER-HOTEL,1.0,84.15,0.0
PR190131,WAR-MILEAGE,281.0,0.36,0.27
PR190131,WAR-SUBS,1.0,35.2,26.4
PR190131,WAR-HOTEL,1.0,72.0,54.0
PR190082,WAR-MILEAGE,432.0,0.36,0.27
PR190082,WAR-OTH,1.0,68.74,51.56
PR190082,WAR-SUBS,1.0,120.68,90.51
PR190082,WAR-HOTEL,1.0,445.75,334.31
PR200011,PAIDSER-MILEAGE,1464.0,0.36,0.65
PR200011,PAIDSER-SUBS,5.0,94.28,175.0
PR200011,PAIDSER-HOTEL,1.0,420.0,0.0
PR210089,WAR-TOLL,1.0,16.01,12.01
PR210089,WAR-MILEAGE,885.0,0.36,0.27
PR210089,WAR-SUBS,1.0,109.05,81.79
PR210089,WAR-HOTEL,1.0,120.45,90.34
PR190099,PAIDSER-MILEAGE,400.0,0.36,0.0
PR190099,PAIDSER-MILEAGE,890.0,0.36,0.0
PR190105,PAIDSER-MILEAGE,1715.0,0.36,0.65
PR190105,PAIDSER-SUBS,6.0,0.01,175.0
PR210105,WAR-MILEAGE,393.0,0.36,0.27
PR210105,WAR-OTH,1.0,14.95,11.21
PR210105,WAR-SUBS,1.0,158.58,118.94
PR210105,WAR-HOTEL,1.0,317.0,237.75
PR210087,INST-OTH,1.0,299.82,0.0
PR210106,PAIDSER-MILEAGE,572.0,0.36,0.65
PR210106,PAIDSER-OTH,1.0,189.0,189.0
PR210106,PAIDSER-SUBS,1.0,108.16,175.0
PR210106,PAIDSER-HOTEL,1.0,226.94,0.0
PR190261,PAIDSER-MILEAGE,954.0,0.36,0.0
PR190261,PAIDSER-SUBS,1.0,564.65,0.0
PR190261,PAIDSER-HOTEL,1.0,204.0,0.0
PR210107,WAR-TOLL,1.0,19.89,14.92
PR210107,WAR-MILEAGE,180.0,0.36,0.27
PR210107,WAR-SUBS,1.0,120.57,90.43
PR210107,WAR-HOTEL,1.0,170.91,128.19
PR210108,INST-MILEAGE,84.0,0.36,0.0
PR210108,INST-OTH,1.0,151.08,0.0
PR210108,INST-ALLOW,1.0,164.44,0.0
PR210108,INST-HOTEL,1.0,177.84,0.0
PR200237,MAIN-MILEAGE,538.0,0.36,0.0
PR200237,MAIN-SUBS,1.0,231.28,0.0
PR200237,MAIN-HOTEL,1.0,177.0,0.0
PR200047,PAIDSER-MILEAGE,470.0,0.36,0.65
PR200047,PAIDSER-SUBS,1.0,89.18,175.0
PR210087,INST-MILEAGE,180.0,0.36,0.0
PR210087,INST-SUBS,1.0,221.31,0.0
PR210087,INST-HOTEL,1.0,355.68,0.0
PR210108,INST-MILEAGE,105.0,0.36,0.0
PR210047,PAIDSER-MILEAGE,309.0,0.36,0.65
PR210047,PAIDSER-ALLOW,1.0,65.75,175.0
PR210047,PAIDSER-HOTEL,1.0,101.93,0.0
PR210087,INST-MILEAGE,917.0,0.36,0.0
PR210087,INST-OTH,1.0,73.23,0.0
PR210087,INST-ALLOW,1.0,113.44,0.0
PR210110,PAIDSER-MILEAGE,257.0,0.36,0.65
PR210110,PAIDSER-SUBS,1.0,5.85,175.0
PR210098,WAR-CARHIRE,1.0,291.73,218.8
PR210098,WAR-TOLL,1.0,5.5,4.13
PR210098,WAR-MILEAGE,80.0,0.36,0.27
PR210098,WAR-OTH,1.0,137.78,103.34
PR210098,WAR-SUBS,1.0,171.01,128.26
PR210098,WAR-HOTEL,1.0,96.0,72.0
PR210087,INST-OTH,1.0,417.22,0.0
PR210087,INST-SUBS,1.0,522.5,0.0
PR210111,PAIDSER-TOLL,1.0,88.91,88.91
PR210111,PAIDSER-OTH,1.0,22.88,22.88
PR210111,PAIDSER-SUBS,4.0,40.46,175.0
PR210111,PAIDSER-HOTEL,1.0,166.94,0.0
PR210111,PAIDSER-FLIGHT,1.0,534.19,534.19
PR210111,PAIDSER-CARHIRE,1.0,24.5,24.5
PR210087,INST-MILEAGE,357.0,0.36,0.0
PR210087,INST-OTH,1.0,193.09,0.0
PR210087,INST-ALLOW,1.0,413.29,0.0
PR210087,INST-HOTEL,1.0,411.28,0.0
PR210087,INST-OTH,1.0,261.28,0.0
PR190034,PAIDSER-MILEAGE,1230.0,0.36,0.0
PR190034,PAIDSER-SUBS,1.0,489.9,0.0
PR190034,PAIDSER-HOTEL,1.0,508.0,0.0
PR200002,PAIDSER-MILEAGE,394.0,0.36,0.65
PR200002,PAIDSER-SUBS,1.0,138.18,175.0
PR210112,INST-OTH,1.0,3305.94,0.0
PR210113,PAIDSER-TOLL,1.0,39.8,39.8
PR210113,PAIDSER-MILEAGE,1845.0,0.36,0.65
PR210113,PAIDSER-SUBS,5.0,87.98,175.0
PR210113,PAIDSER-HOTEL,1.0,768.6,0.0
PR210113,PAIDSER-TOLL,1.0,39.8,39.8
PR210113,PAIDSER-MILEAGE,1855.0,0.36,0.65
PR210113,PAIDSER-SUBS,4.0,105.08,175.0
PR210065,PAIDSER-TOLL,1.0,14.78,0.0
PR210065,PAIDSER-MILEAGE,946.0,0.36,0.65
PR210065,PAIDSER-OTH,1.0,110.88,110.88
PR210065,PAIDSER-ALLOW,2.0,124.58,175.0
PR210065,PAIDSER-HOTEL,1.0,273.93,0.0
PR200008,PAIDSER-CARHIRE,1.0,100.48,0.0
PR200008,PAIDSER-MILEAGE,442.0,0.01,0.65
PR200008,PAIDSER-OTH,1.0,43.0,0.0
PR200008,PAIDSER-SUBS,1.0,32.2,175.0
PR200092,PAIDSER-TOLL,1.0,105.2,105.2
PR200092,PAIDSER-MILEAGE,2237.0,0.36,0.65
PR200092,PAIDSER-OTH,1.0,543.59,543.59
PR200092,PAIDSER-SUBS,4.0,88.64,175.0
PR200092,PAIDSER-HOTEL,1.0,501.79,0.0
PR200221,INST-TOLL,1.0,43.25,0.0
PR200221,INST-MILEAGE,1254.0,0.36,0.0
PR200221,INST-SUBS,1.0,483.84,0.0
PR200221,INST-HOTEL,1.0,322.68,0.0
PR210087,INST-MILEAGE,303.0,0.36,0.0
PR210087,INST-OTH,1.0,159.24,0.0
PR210087,INST-SUBS,1.0,256.29,0.0
PR210087,INST-HOTEL,1.0,262.55,0.0
PR210087,INST-MILEAGE,673.0,0.36,0.0
PR210087,INST-OTH,1.0,89.22,0.0
PR210087,INST-ALLOW,1.0,196.44,0.0
PR210087,INST-HOTEL,1.0,366.54,0.0
PR210087,INST-MILEAGE,655.0,0.36,0.0
PR210087,INST-OTH,1.0,185.44,0.0
PR210087,INST-SUBS,1.0,440.55,0.0
PR210087,INST-HOTEL,1.0,1030.19,0.0
PR210087,INST-MILEAGE,171.0,0.36,0.0
PR210087,INST-ALLOW,1.0,318.3,0.0
PR210087,INST-HOTEL,1.0,431.4,0.0
PR210087,INST-SUBS,1.0,662.31,0.0
PR210087,INST-OTH,1.0,228.96,0.0
PR210087,INST-SUBS,1.0,465.63,0.0
PR210087,INST-HOTEL,1.0,1095.16,0.0
PR210087,INST-MILEAGE,418.0,0.36,0.0
PR210087,INST-OTH,1.0,473.7,0.0
PR210087,INST-HOTEL,1.0,350.06,0.0
PR210087,INST-MILEAGE,266.0,0.36,0.0
PR210087,INST-OTH,1.0,16.84,0.0
PR210087,INST-SUBS,1.0,334.97,0.0
PR210087,INST-HOTEL,1.0,428.31,0.0
PR210057,PAIDSER-MILEAGE,362.0,0.36,0.65
PR210057,PAIDSER-ALLOW,1.0,24.3,175.0
PR210057,PAIDSER-HOTEL,1.0,97.45,0.0
PR210115,PAIDSER-TOLL,1.0,41.75,41.75
PR210115,PAIDSER-MILEAGE,1434.0,0.36,0.65
PR210115,PAIDSER-SUBS,3.0,88.36,175.0
PR210115,PAIDSER-HOTEL,1.0,139.0,0.0
PR210108,INST-MILEAGE,354.0,0.36,0.0
PR210108,INST-ALLOW,1.0,43.68,0.0
PR200221,WAR-MILEAGE,1070.0,0.36,0.27
PR200221,WAR-SUBS,1.0,332.8,249.6
PR200221,WAR-HOTEL,1.0,181.34,136.01
PR210087,INST-MILEAGE,684.0,0.36,0.0
PR210087,INST-ALLOW,1.0,81.56,0.0
PR200059,PAIDSER-MILEAGE,347.0,0.36,0.65
PR200059,PAIDSER-SUBS,1.0,77.42,175.0
PR200059,PAIDSER-HOTEL,1.0,94.0,0.0
PR200059,PAIDSER-MILEAGE,329.0,0.36,0.65
PR200059,PAIDSER-SUBS,1.0,88.2,175.0
PR210116,PAIDSER-MILEAGE,599.0,0.36,0.65
PR210116,PAIDSER-TOLL,1.0,5.6,5.6
PR210116,PAIDSER-ALLOW,1.0,74.7,175.0
PR210116,PAIDSER-HOTEL,1.0,137.08,0.0
PR210057,PAIDSER-MILEAGE,309.0,0.36,0.65
PR210057,PAIDSER-SUBS,1.0,26.8,175.0
PR210087,INST-MILEAGE,497.0,0.36,0.0
PR210087,INST-OTH,1.0,2.4,0.0
PR210087,INST-ALLOW,1.0,197.48,0.0
PR210087,INST-HOTEL,1.0,202.39,0.0
PR200131,PAIDSER-MILEAGE,347.0,0.36,0.65
PR200131,PAIDSER-ALLOW,1.0,28.6,175.0
PR190044,PAIDSER-MILEAGE,1737.0,0.36,0.65
PR190044,PAIDSER-ALLOW,3.0,86.24,175.0
PR190044,PAIDSER-HOTEL,1.0,189.8,0.0
PR210087,INST-MILEAGE,480.0,0.36,0.0
PR210087,INST-OTH,1.0,63.88,0.0
PR210087,INST-ALLOW,1.0,277.89,0.0
PR210087,INST-HOTEL,1.0,275.22,0.0
PR190061,PAIDSER-CARHIRE,1.0,130.92,130.92
PR190061,PAIDSER-MILEAGE,585.0,0.36,0.65
PR190061,PAIDSER-OTH,1.0,61.08,61.08
PR190061,PAIDSER-SUBS,1.0,81.83,175.0
PR200113,PAIDSER-TOLL,1.0,4.95,4.95
PR200113,PAIDSER-MILEAGE,598.0,0.36,0.65
PR200113,PAIDSER-SUBS,4.0,91.48,175.0
PR200113,PAIDSER-HOTEL,1.0,321.63,0.0
PR210118,INST-MILEAGE,118.0,0.36,0.0
PR210118,INST-SUBS,1.0,559.48,0.0
PR210118,INST-HOTEL,2.0,367.4,0.0
QTE-000137,PAIDSER-TOLL,1.0,74.8,0.0
QTE-000137,PAIDSER-MILEAGE,2086.0,0.36,0.0
QTE-000137,PAIDSER-SUBS,1.0,556.6,0.0
QTE-000137,PAIDSER-HOTEL,1.0,397.4,0.0
PR210118,INST-MILEAGE,118.0,0.36,0.0
PR210118,INST-OTH,1.0,12.98,0.0
PR210118,INST-SUBS,1.0,559.48,0.0
PR210118,INST-HOTEL,1.0,702.8,0.0
PR210087,INST-MILEAGE,323.0,0.36,0.0
PR210087,INST-OTH,1.0,26.17,0.0
PR210087,INST-ALLOW,1.0,436.04,0.0
PR210087,INST-HOTEL,1.0,324.08,0.0
PR200131,PAIDSER-MILEAGE,397.0,0.36,0.65
PR200131,PAIDSER-SUBS,1.0,26.8,175.0
PR190118,WAR-MILEAGE,347.0,0.36,0.27
PR190118,WAR-SUBS,1.0,28.6,21.45
PR210119,PAIDSER-MILEAGE,352.0,0.36,0.65
PR210119,PAIDSER-CARHIRE,1.0,69.99,0.0
PR210119,PAIDSER-OTH,1.0,32.3,0.0
PR210119,PAIDSER-SUBS,1.0,18.8,175.0
PR210115,PAIDSER-MILEAGE,1612.0,0.36,0.0
PR210115,PAIDSER-TOLL,1.0,41.35,0.0
PR210115,PAIDSER-SUBS,5.0,99.02,0.0
PR210115,PAIDSER-HOTEL,1.0,431.52,0.0
PR210108,INST-MILEAGE,267.0,0.36,0.0
PR210108,INST-OTH,1.0,27.85,0.0
PR210108,INST-ALLOW,1.0,278.28,0.0
PR210108,INST-HOTEL,1.0,396.86,0.0
PR210072,WAR-MILEAGE,48.0,0.36,0.27
PR210072,WAR-SUBS,1.0,5.85,4.39
PR210118,INST-TOLL,1.0,6.2,0.0
PR210118,INST-OTH,1.0,10.71,0.0
PR210118,INST-SUBS,1.0,554.3,0.0
PR210118,INST-HOTEL,1.0,702.95,0.0
PR210115,PAIDSER-TOLL,1.0,41.75,41.75
PR210115,PAIDSER-MILEAGE,1681.0,0.36,0.65
PR210115,PAIDSER-SUBS,5.0,108.45,175.0
PR210115,PAIDSER-HOTEL,1.0,467.52,0.0
PR210115,PAIDSER-TOLL,1.0,83.1,83.1
PR210115,PAIDSER-MILEAGE,3293.0,0.36,0.65
PR210115,PAIDSER-SUBS,5.0,108.45,175.0
PR210115,PAIDSER-SUBS,5.0,99.02,175.0
PR210115,PAIDSER-HOTEL,1.0,899.04,0.0
PR210108,INST-MILEAGE,89.0,0.36,0.0
PR210029,WAR-TOLL,1.0,12.0,9.0
PR210029,WAR-MILEAGE,628.0,0.36,0.27
PR210029,WAR-SUBS,1.0,154.98,116.24
PR210029,WAR-HOTEL,1.0,117.3,87.98
PR210116,PAIDSER-MILEAGE,612.0,0.36,0.65
PR210116,PAIDSER-SUBS,1.0,88.04,175.0
PR210116,PAIDSER-HOTEL,1.0,130.51,0.0
PR200203,PAIDSER-TOLL,1.0,71.7,71.7
PR200203,PAIDSER-MILEAGE,102.0,0.36,0.65
PR200203,PAIDSER-OTH,1.0,15.0,15.0
PR200203,PAIDSER-SUBS,3.0,64.59,175.0
PR200203,PAIDSER-HOTEL,1.0,194.4,0.0
PR200214,MAIN-TOLL,1.0,30.05,0.0
PR200214,MAIN-MILEAGE,726.0,0.36,0.0
PR200214,MAIN-SUBS,1.0,307.05,0.0
PR200214,MAIN-HOTEL,1.0,382.14,0.0
PR210106,PAIDSER-TOLL,1.0,16.9,16.9
PR210106,PAIDSER-MILEAGE,599.0,0.36,0.65
PR210106,PAIDSER-SUBS,2.0,75.05,175.0
PR210106,PAIDSER-HOTEL,1.0,111.88,0.0
PR210090,WAR-OTH,1.0,165.88,124.41
PR210090,WAR-MILEAGE,23.0,0.36,0.27
PR210090,WAR-SUBS,1.0,459.36,344.52
PR210090,WAR-HOTEL,1.0,99.32,74.49
PR210121,PAIDSER-TOLL,1.0,124.32,124.32
PR210121,PAIDSER-MILEAGE,161.0,0.36,0.65
PR210121,PAIDSER-OTH,1.0,56.78,56.78
PR210121,PAIDSER-SUBS,3.0,64.95,175.0
PR210121,PAIDSER-HOTEL,1.0,205.19,0.0
PR210108,INST-OTH,1.0,184.67,0.0
PR210108,INST-TOLL,1.0,100.5,0.0
PR210108,INST-MILEAGE,27.0,0.36,0.0
PR210108,INST-SUBS,1.0,407.88,0.0
PR210108,INST-HOTEL,1.0,412.85,0.0
PR210108,INST-TOLL,1.0,6.72,0.0
PR210108,INST-MILEAGE,571.0,0.36,0.0
PR210108,INST-OTH,1.0,3.14,0.0
PR210108,INST-ALLOW,1.0,291.26,0.0
PR210108,INST-HOTEL,1.0,379.01,0.0
PR210130,INST-ALLOW,1.0,471.07,0.0
PR210130,INST-HOTEL,1.0,958.57,0.0
PR210130,INST-OTH,1.0,161.52,0.0
PR210130,INST-TOLL,1.0,186.43,0.0
PR210130,INST-MILEAGE,124.0,0.36,0.0
PR210130,INST-OTH,1.0,177.65,0.0
PR210130,INST-ALLOW,1.0,930.1,0.0
PR210130,INST-HOTEL,1.0,1036.91,0.0
PR210130,INST-ALLOW,1.0,786.33,0.0
PR210130,INST-HOTEL,1.0,764.81,0.0
PR210130,INST-MILEAGE,105.0,0.36,0.0
PR210130,INST-OTH,1.0,148.66,0.0
PR210130,INST-ALLOW,1.0,377.97,0.0
PR210130,INST-HOTEL,1.0,235.01,0.0
PR210108,WAR-TOLL,1.0,92.0,69.0
PR210108,WAR-MILEAGE,24.0,0.36,0.27
PR210108,WAR-OTH,1.0,125.24,93.92
PR210108,WAR-SUBS,1.0,637.56,478.17
PR210108,WAR-HOTEL,1.0,315.13,236.34
PR210087,INST-SUBS,1.0,82.94,0.0
PR210087,INST-HOTEL,1.0,93.59,0.0
PR200037,PAIDSER-MILEAGE,966.0,0.36,0.65
PR200037,PAIDSER-SUBS,5.0,84.67,175.0
PR200037,PAIDSER-HOTEL,1.0,340.0,0.0
PR210132,PAIDSER-TOLL,1.0,6.5,6.5
PR210132,PAIDSER-MILEAGE,774.0,0.36,0.75
PR210132,PAIDSER-SUBS,1.0,89.18,175.0
PR210132,PAIDSER-HOTEL,1.0,106.7,0.0
PR200214,PAIDSER-TOLL,1.0,249.05,249.05
PR200214,PAIDSER-OTH,1.0,122.36,122.36
PR200214,PAIDSER-ALLOW,2.0,135.65,175.0
PR200214,PAIDSER-TOLL,1.0,16.9,16.9
PR200214,PAIDSER-MILEAGE,1090.0,0.36,0.75
PR200214,PAIDSER-SUBS,2.0,108.1,175.0
PR210133,PAIDSER-MILEAGE,1387.0,0.36,0.75
PR210133,PAIDSER-OTH,1.0,28.37,0.0
PR210133,PAIDSER-SUBS,5.0,91.53,175.0
PR210133,PAIDSER-HOTEL,1.0,388.0,0.0
PR210090,WAR-MILEAGE,145.0,0.36,0.27
PR210090,WAR-SUBS,1.0,5.95,4.46
PR210134,WAR-TOLL,1.0,52.5,39.38
PR210134,WAR-MILEAGE,1302.0,0.36,0.27
PR210134,WAR-OTH,1.0,6.5,4.88
PR210134,WAR-SUBS,1.0,396.18,297.13
PR210134,WAR-HOTEL,1.0,271.05,203.29
PR210136,WAR-TOLL,1.0,40.11,30.08
PR210136,WAR-MILEAGE,885.0,0.36,0.27
PR210136,WAR-OTH,1.0,216.93,162.7
PR210136,WAR-SUBS,1.0,145.49,109.12
PR210136,WAR-HOTEL,1.0,85.24,63.93
PR210137,INST-TOLL,1.0,35.2,0.0
PR210137,INST-MILEAGE,778.0,0.36,0.0
PR210137,INST-SUBS,1.0,191.19,0.0
PR210137,INST-HOTEL,1.0,163.5,0.0
PR210137,INST-MILEAGE,1558.0,0.36,0.0
PR210137,INST-OTH,1.0,80.0,0.0
PR210137,INST-SUBS,1.0,500.25,0.0
PR210137,INST-HOTEL,1.0,392.28,0.0
PR200116,INST-TOLL,1.0,6.3,0.0
PR200116,INST-MILEAGE,610.0,0.36,0.0
PR200116,INST-SUBS,1.0,432.4,0.0
PR200116,INST-HOTEL,1.0,138.98,0.0
PR210140,MAIN-MILEAGE,97.0,0.36,0.0
PR210105,WAR-MILEAGE,432.0,0.36,0.27
PR210105,WAR-OTH,1.0,68.74,51.56
PR210105,WAR-SUBS,1.0,12.68,90.51
PR210105,WAR-HOTEL,1.0,445.75,334.31
PR190082,WAR-MILEAGE,-432.0,0.36,0.27
PR190082,WAR-OTH,-1.0,68.74,51.56
PR190082,WAR-SUBS,-1.0,120.68,90.51
PR190082,WAR-HOTEL,-1.0,445.75,334.31
PR210090,WAR-MILEAGE,338.0,0.36,0.27
PR210090,WAR-HOTEL,1.0,75.26,56.45
PR210090,WAR-SUBS,1.0,96.11,72.08
PR210115,PAIDSER-HOTEL,-1.0,1038.04,0.0
PR210115,PAIDSER-MILEAGE,-4727.0,0.36,0.65
PR210115,PAIDSER-SUBS,-1.0,1302.43,0.0
PR210115,PAIDSER-TOLL,-1.0,124.85,0.0
PR210141,PAIDSER-OTH,1.0,168.98,168.98
PR210141,PAIDSER-MILEAGE,26.0,0.36,0.75
PR210141,PAIDSER-ALLOW,6.0,79.31,175.0
PR210141,PAIDSER-HOTEL,1.0,836.74,0.0
PR210141,PAIDSER-TOLL,1.0,2.09,2.09
PR210141,PAIDSER-OTH,1.0,135.54,135.54
PR210141,PAIDSER-ALLOW,2.0,37.41,175.0
PR210141,PAIDSER-HOTEL,1.0,127.23,0.0
PR210142,PAIDSER-MILEAGE,272.0,0.36,0.75
PR210142,PAIDSER-ALLOW,1.0,5.9,175.0
PR200004,PAIDSER-MILEAGE,520.0,0.36,0.75
PR200004,PAIDSER-SUBS,2.0,87.22,175.0
QTE-000027,PAIDSER-TOLL,1.0,11.5,11.5
QTE-000027,PAIDSER-MILEAGE,931.0,0.36,0.75
QTE-000027,PAIDSER-SUBS,4.0,105.94,175.0
QTE-000027,PAIDSER-HOTEL,1.0,228.42,0.0
PR210143,INST-MILEAGE,516.0,0.36,0.0
PR210143,INST-SUBS,1.0,252.15,0.0
PR210143,INST-HOTEL,1.0,408.52,0.0
PR210138,WAR-OTH,1.0,196.09,147.06
PR210138,WAR-TOLL,1.0,146.47,109.85
PR210138,WAR-MILEAGE,148.0,0.36,0.27
PR210138,WAR-SUBS,1.0,363.27,272.45
PR210138,WAR-HOTEL,1.0,544.28,408.21
PR210145,PAIDSER-MILEAGE,1049.0,0.36,0.75
PR210145,PAIDSER-SUBS,2.0,129.02,175.0
PR210145,PAIDSER-HOTEL,1.0,97.0,0.0
PR210146,PAIDSER-TOLL,1.0,12.5,12.5
PR210146,PAIDSER-OTH,1.0,379.91,379.91
PR210146,PAIDSER-SUBS,6.0,88.48,175.0
PR210146,PAIDSER-HOTEL,1.0,644.16,0.0
PR210146,PAIDSER-MILEAGE,29.0,0.36,0.75
PR210146,PAIDSER-ALLOW,2.0,45.23,175.0
PR210146,PAIDSER-HOTEL,1.0,88.31,0.0
PR210146,PAIDSER-ALLOW,1.0,74.94,175.0
PR210146,PAIDSER-HOTEL,1.0,94.81,0.0
PR210146,PAIDSER-FLIGHT,1.0,519.36,519.36
PR210146,PAIDSER-CARHIRE,1.0,184.24,184.24
PR210149,WAR-MILEAGE,905.0,0.36,0.27
PR210149,WAR-SUBS,1.0,319.48,239.61
PR210149,WAR-HOTEL,1.0,218.3,163.73
PR210115,PAIDSER-MILEAGE,1402.0,0.36,0.75
